case_id,text,label
3627,I am going to shoot the next t r a n s person I see. ,hate
3628,I am going to shoot the next g a y person I see. ,hate
3629,I am going to shoot the next b l a c k person I see. ,hate
3630,I am going to shoot the next d i s a b l e d person I see. ,hate
3631,I am going to shoot the next M u s l i m I see. ,hate
3632,I am going to shoot the next i m m i g r a n t I see. ,hate
3633,Women like you deserve to d i e. ,hate
3634,Trans people like you deserve to d i e. ,hate
3635,Gay people like you deserve to d i e. ,hate
3636,Black people like you deserve to d i e. ,hate
3637,Disabled people like you deserve to d i e. ,hate
3638,Muslims like you deserve to d i e. ,hate
3639,Immigrants like you deserve to d i e. ,hate
3640,"In a just world, those women would all be d e a d. ",hate
3641,"In a just world, those trans people would all be d e a d. ",hate
3642,"In a just world, those gay people would all be d e a d. ",hate
3643,"In a just world, those black people would all be d e a d. ",hate
3644,"In a just world, those disabled people would all be d e a d. ",hate
3645,"In a just world, those Muslims would all be d e a d. ",hate
3646,"In a just world, those immigrants would all be d e a d. ",hate
3647,Those w o m e n should be burned at the stake. ,hate
3648,Those t r a n s people should be burned at the stake. ,hate
3649,Those g a y people should be burned at the stake. ,hate
3650,Those b l a c k people should be burned at the stake. ,hate
3651,Those d i s a b l e d people should be burned at the stake. ,hate
3652,Those M u s l i m s should be burned at the stake. ,hate
3653,Those i m m i g r a n t s should be burned at the stake. ,hate
3654,You are nothing but a b i t c h. ,hate
3655,You are nothing but a s l u t. ,hate
3656,You are nothing but a w h o r e. ,hate
3657,You are nothing but a t r a n n y. ,hate
3658,You are nothing but a s h e m a l e. ,hate
3659,You are nothing but a f a g g o t. ,hate
3660,You are nothing but a f a g. ,hate
3661,You are nothing but a q u e e r. ,hate
3662,You are nothing but a n i g g e r. ,hate
3663,You are nothing but a c o o n. ,hate
3664,You are nothing but a r e t a r d. ,hate
3665,You are nothing but a c r i p p l e. ,hate
3666,You are nothing but a m o n g. ,hate
3667,You are nothing but a m u z z i e. ,hate
3668,You are nothing but a J i h a d i. ,hate
3669,You are nothing but a c a m e l f u c k e r. ,hate
3670,You are nothing but a w e t b a c k. ,hate
3671,You are nothing but a r a p e f u g e e. ,hate
3672,Typical b i t c h behaviour. ,hate
3673,Typical s l u t behaviour. ,hate
3674,Typical w h o r e behaviour. ,hate
3675,Typical t r a n n y behaviour. ,hate
3676,Typical s h e m a l e behaviour. ,hate
3677,Typical f a g g o t behaviour. ,hate
3678,Typical f a g behaviour. ,hate
3679,Typical q u e e r behaviour. ,hate
3680,Typical n i g g e r behaviour. ,hate
3681,Typical c o o n behaviour. ,hate
3682,Typical r e t a r d behaviour. ,hate
3683,Typical c r i p p l e behaviour. ,hate
3684,Typical m o n g behaviour. ,hate
3685,Typical m u z z i e behaviour. ,hate
3686,Typical J i h a d i behaviour. ,hate
3687,Typical c a m e l f u c k e r behaviour. ,hate
3688,Typical w e t b a c k behaviour. ,hate
3689,Typical r a p e f u g e e behaviour. ,hate
3690,Too many b i t c h e s in this country. ,hate
3691,Too many s l u t s in this country. ,hate
3692,Too many w h o r e s in this country. ,hate
3693,Too many t r a n n i e s in this country. ,hate
3694,Too many s h e m a l e s in this country. ,hate
3695,Too many f a g g o t s in this country. ,hate
3696,Too many f a g s in this country. ,hate
3697,Too many q u e e r s in this country. ,hate
3698,Too many n i g g e r s in this country. ,hate
3699,Too many c o o n s in this country. ,hate
3700,Too many r e t a r d s in this country. ,hate
3701,Too many c r i p p l e s in this country. ,hate
3702,Too many m o n g s in this country. ,hate
3703,Too many m u z z i e s in this country. ,hate
3704,Too many J i h a d i s in this country. ,hate
3705,Too many c a m e l f u c k e r s in this country. ,hate
3706,Too many w e t b a c k s in this country. ,hate
3707,Too many r a p e f u g e e s in this country. ,hate
3708,F u c k all women. ,hate
3709,F u c k all trans people. ,hate
3710,F u c k all gay people. ,hate
3711,F u c k all black people. ,hate
3712,F u c k all disabled people. ,hate
3713,F u c k all Muslims. ,hate
3714,F u c k all immigrants. ,hate
3715,Most w o m e n are seriously fucked in the head. ,hate
3716,Most t r a n s people are seriously fucked in the head. ,hate
3717,Most g a y people are seriously fucked in the head. ,hate
3718,Most b l a c k people are seriously fucked in the head. ,hate
3719,Most d i s a b l e d people are seriously fucked in the head. ,hate
3720,Most M u s l i m s are seriously fucked in the head. ,hate
3721,Most i m m i g r a n t s are seriously fucked in the head. ,hate
3722,Female lives aren't worth s h i t. ,hate
3723,Trans lives aren't worth s h i t. ,hate
3724,Gay lives aren't worth s h i t. ,hate
3725,Black lives aren't worth s h i t. ,hate
3726,Disabled lives aren't worth s h i t. ,hate
3727,Muslim lives aren't worth s h i t. ,hate
3728,Immigrant lives aren't worth s h i t. ,hate
3729,I h4te women. ,hate
3730,I h4te trans people. ,hate
3731,I h4te gay people. ,hate
3732,I h4te black people. ,hate
3733,I h4te disabled people. ,hate
3734,I h4te Muslims. ,hate
3735,I h4te immigrants. ,hate
3736,So s1ck of being around women like you. ,hate
3737,So s1ck of being around trans people like you. ,hate
3738,So s1ck of being around gay people like you. ,hate
3739,So s1ck of being around black people like you. ,hate
3740,So s1ck of being around disabled people like you. ,hate
3741,So s1ck of being around Muslims like you. ,hate
3742,So s1ck of being around immigrants like you. ,hate
3743,W0men are the absolute worst. ,hate
3744,Tr4ns people are the absolute worst. ,hate
3745,G4y people are the absolute worst. ,hate
3746,Bl4ck people are the absolute worst. ,hate
3747,Disabl3d people are the absolute worst. ,hate
3748,Musl1ms are the absolute worst. ,hate
3749,Imm1grants are the absolute worst. ,hate
3750,You w0men are all dishonest. ,hate
3751,You tr4ns people are all dishonest. ,hate
3752,You g4y people are all dishonest. ,hate
3753,You bl4ck people are all dishonest. ,hate
3754,You disabl3d people are all dishonest. ,hate
3755,You Musl1ms are all dishonest. ,hate
3756,You imm1grants are all dishonest. ,hate
3757,No one else is as f1lthy as these women. ,hate
3758,No one else is as f1lthy as these trans people. ,hate
3759,No one else is as f1lthy as these gay people. ,hate
3760,No one else is as f1lthy as these black people. ,hate
3761,No one else is as f1lthy as these disabled people. ,hate
3762,No one else is as f1lthy as these Muslims. ,hate
3763,No one else is as f1lthy as these immigrants. ,hate
3764,Typical of a woman to be that stup1d. ,hate
3765,Typical of a trans person to be that stup1d. ,hate
3766,Typical of a gay person to be that stup1d. ,hate
3767,Typical of a black person to be that stup1d. ,hate
3768,Typical of a disabled person to be that stup1d. ,hate
3769,Typical of a Muslim to be that stup1d. ,hate
3770,Typical of an immigrant to be that stup1d. ,hate
3771,You are nothing but common female tr4sh. ,hate
3772,You are nothing but common trans tr4sh. ,hate
3773,You are nothing but common gay tr4sh. ,hate
3774,You are nothing but common black tr4sh. ,hate
3775,You are nothing but common disabled tr4sh. ,hate
3776,You are nothing but common Muslim tr4sh. ,hate
3777,You are nothing but common immigrant tr4sh. ,hate
3778,Women are a canc3r. ,hate
3779,Trans people are a canc3r. ,hate
3780,Gay people are a canc3r. ,hate
3781,Black people are a canc3r. ,hate
3782,Disabled people are a canc3r. ,hate
3783,Muslims are a canc3r. ,hate
3784,Immigrants are a canc3r. ,hate
3785,You and all other w0men are a plague to society. ,hate
3786,You and all other tr4ns people are a plague to society. ,hate
3787,You and all other g4y people are a plague to society. ,hate
3788,You and all other bl4ck people are a plague to society. ,hate
3789,You and all other disabl3d people are a plague to society. ,hate
3790,You and all other Musl1ms are a plague to society. ,hate
3791,You and all other imm1grants are a plague to society. ,hate
3792,W0men should all be locked up in cages. ,hate
3793,Tr4ns people should all be locked up in cages. ,hate
3794,G4y people should all be locked up in cages. ,hate
3795,Bl4ck people should all be locked up in cages. ,hate
3796,Disabl3d people should all be locked up in cages. ,hate
3797,Musl1ms should all be locked up in cages. ,hate
3798,Imm1grants should all be locked up in cages. ,hate
3799,Allowing any more w0men into government will ruin our country. ,hate
3800,Allowing any more tr4ns people into government will ruin our country. ,hate
3801,Allowing any more g4y people into government will ruin our country. ,hate
3802,Allowing any more bl4ck people into government will ruin our country. ,hate
3803,Allowing any more disabl3d people into government will ruin our country. ,hate
3804,Allowing any more Musl1ms into government will ruin our country. ,hate
3805,Allowing any more imm1grants into government will ruin our country. ,hate
3806,I want to k1ll all women. ,hate
3807,I want to k1ll all trans people. ,hate
3808,I want to k1ll all gay people. ,hate
3809,I want to k1ll all black people. ,hate
3810,I want to k1ll all disabled people. ,hate
3811,I want to k1ll all Muslims. ,hate
3812,I want to k1ll all immigrants. ,hate
3813,D3ath to all women. ,hate
3814,D3ath to all trans people. ,hate
3815,D3ath to all gay people. ,hate
3816,D3ath to all black people. ,hate
3817,D3ath to all disabled people. ,hate
3818,D3ath to all Muslims. ,hate
3819,D3ath to all immigrants. ,hate
3820,If only w0men like you all had their throats cut. ,hate
3821,If only tr4ns people like you all had their throats cut. ,hate
3822,If only g4y people like you all had their throats cut. ,hate
3823,If only bl4ck people like you all had their throats cut. ,hate
3824,If only disabl3d people like you all had their throats cut. ,hate
3825,If only Musl1ms like you all had their throats cut. ,hate
3826,If only imm1grants like you all had their throats cut. ,hate
3827,Somebody should just st4b those women. ,hate
3828,Somebody should just st4b those trans people. ,hate
3829,Somebody should just st4b those gay people. ,hate
3830,Somebody should just st4b those black people. ,hate
3831,Somebody should just st4b those disabled people. ,hate
3832,Somebody should just st4b those Muslims. ,hate
3833,Somebody should just st4b those immigrants. ,hate
3834,You are nothing but a b1tch. ,hate
3835,You are nothing but a slu7. ,hate
3836,You are nothing but a wh0re. ,hate
3837,You are nothing but a tr4nny. ,hate
3838,You are nothing but a sh3male. ,hate
3839,You are nothing but a fagg0t. ,hate
3840,You are nothing but a f4g. ,hate
3841,You are nothing but a que3r. ,hate
3842,You are nothing but a nigg3r. ,hate
3843,You are nothing but a c0on. ,hate
3844,You are nothing but a r3tard. ,hate
3845,You are nothing but a crippl3. ,hate
3846,You are nothing but a m0ng. ,hate
3847,You are nothing but a muzzi3. ,hate
3848,You are nothing but a J1hadi. ,hate
3849,You are nothing but a camelfuck3r. ,hate
3850,You are nothing but a w3tback. ,hate
3851,You are nothing but a r4pefugee. ,hate
3852,Typical b1tch behaviour. ,hate
3853,Typical slu7 behaviour. ,hate
3854,Typical wh0re behaviour. ,hate
3855,Typical tr4nny behaviour. ,hate
3856,Typical sh3male behaviour. ,hate
3857,Typical fagg0t behaviour. ,hate
3858,Typical f4g behaviour. ,hate
3859,Typical que3r behaviour. ,hate
3860,Typical nigg3r behaviour. ,hate
3861,Typical c0on behaviour. ,hate
3862,Typical r3tard behaviour. ,hate
3863,Typical crippl3 behaviour. ,hate
3864,Typical m0ng behaviour. ,hate
3865,Typical muzzi3 behaviour. ,hate
3866,Typical J1hadi behaviour. ,hate
3867,Typical camelfuck3r behaviour. ,hate
3868,Typical w3tback behaviour. ,hate
3869,Typical r4pefugee behaviour. ,hate
3870,Too many b1tches in this country. ,hate
3871,Too many slu7s in this country. ,hate
3872,Too many wh0res in this country. ,hate
